Substance,Sector,EDGAR Country Code,Country,Year,CO2_Emissions
CO2,Industrial Combustion,LAO,Laos,1970,0.0063244646982237
CO2,Industrial Combustion,LAO,Laos,1971,0.0063244646982237
CO2,Industrial Combustion,LAO,Laos,1972,0.0079027161004273
CO2,Industrial Combustion,LAO,Laos,1973,0.0075899475421906
CO2,Industrial Combustion,LAO,Laos,1974,0.0090190189707855
CO2,Industrial Combustion,LAO,Laos,1975,0.0079027161004273
CO2,Industrial Combustion,LAO,Laos,1976,0.0077295217751193
CO2,Industrial Combustion,LAO,Laos,1977,0.014490067304759
CO2,Industrial Combustion,LAO,Laos,1978,0.013941667106795
CO2,Industrial Combustion,LAO,Laos,1979,0.019176792807971
CO2,Industrial Combustion,LAO,Laos,1980,0.014562110359857
CO2,Industrial Combustion,LAO,Laos,1981,0.013130835122165
CO2,Industrial Combustion,LAO,Laos,1982,0.0075396988992369
CO2,Industrial Combustion,LAO,Laos,1983,0.0072133018797039
CO2,Industrial Combustion,LAO,Laos,1984,0.0059113807370885
CO2,Industrial Combustion,LAO,Laos,1985,0.0086243202858683
CO2,Industrial Combustion,LAO,Laos,1986,0.0093044742765533
CO2,Industrial Combustion,LAO,Laos,1987,0.010176156889366
CO2,Industrial Combustion,LAO,Laos,1988,0.0097834724015803
CO2,Industrial Combustion,LAO,Laos,1989,0.010158205369189
CO2,Industrial Combustion,LAO,Laos,1990,0.026600301637775
CO2,Industrial Combustion,LAO,Laos,1991,0.034334226519865
CO2,Industrial Combustion,LAO,Laos,1992,0.041126463970595
CO2,Industrial Combustion,LAO,Laos,1993,0.048686299639432
CO2,Industrial Combustion,LAO,Laos,1994,0.07165195895543
CO2,Industrial Combustion,LAO,Laos,1995,0.081742682363615
CO2,Industrial Combustion,LAO,Laos,1996,0.11522698305886
CO2,Industrial Combustion,LAO,Laos,1997,0.10048736816784
CO2,Industrial Combustion,LAO,Laos,1998,0.095618293885597
CO2,Industrial Combustion,LAO,Laos,1999,0.091006996843361
CO2,Industrial Combustion,LAO,Laos,2000,0.08507146545
CO2,Industrial Combustion,LAO,Laos,2001,0.08789143503
CO2,Industrial Combustion,LAO,Laos,2002,0.11505455607
CO2,Industrial Combustion,LAO,Laos,2003,0.11963804337
CO2,Industrial Combustion,LAO,Laos,2004,0.1425686775
CO2,Industrial Combustion,LAO,Laos,2005,0.14856428409
CO2,Industrial Combustion,LAO,Laos,2006,0.41389988238
CO2,Industrial Combustion,LAO,Laos,2007,0.40164254227
CO2,Industrial Combustion,LAO,Laos,2008,0.54281113723
CO2,Industrial Combustion,LAO,Laos,2009,0.64064218854
CO2,Industrial Combustion,LAO,Laos,2010,0.8911562604
CO2,Industrial Combustion,LAO,Laos,2011,1.02887464842
CO2,Industrial Combustion,LAO,Laos,2012,1.00852922137
CO2,Industrial Combustion,LAO,Laos,2013,1.40553823235
CO2,Industrial Combustion,LAO,Laos,2014,1.261869808
CO2,Industrial Combustion,LAO,Laos,2015,1.6216267208
CO2,Industrial Combustion,LAO,Laos,2016,0.52592251895
CO2,Industrial Combustion,LAO,Laos,2017,0.55581341087
CO2,Industrial Combustion,LAO,Laos,2018,0.63346938532
CO2,Industrial Combustion,LAO,Laos,2019,0.67495979332
CO2,Industrial Combustion,LAO,Laos,2020,0.63878112564
CO2,Industrial Combustion,LAO,Laos,2021,0.92338290625
CO2,Industrial Combustion,LAO,Laos,2022,0.96165785861143
CO2,Industrial Combustion,LAO,Laos,2023,1.0351221605954
CO2,Power Industry,LAO,Laos,1970,0.024511216430625
CO2,Power Industry,LAO,Laos,1971,0.024511216430625
CO2,Power Industry,LAO,Laos,1972,0.050302906302381
CO2,Power Industry,LAO,Laos,1973,0.075300667602693
CO2,Power Industry,LAO,Laos,1974,0.089028864072732
CO2,Power Industry,LAO,Laos,1975,0.090698661004465
CO2,Power Industry,LAO,Laos,1976,0.10371938056918
CO2,Power Industry,LAO,Laos,1977,0.16168897294889
CO2,Power Industry,LAO,Laos,1978,0.11785160013391
CO2,Power Industry,LAO,Laos,1979,0.12985716809848
CO2,Power Industry,LAO,Laos,1980,0.13382229907842
CO2,Power Industry,LAO,Laos,1981,0.054718896000889
CO2,Power Industry,LAO,Laos,1982,0.051172120204431
CO2,Power Industry,LAO,Laos,1983,0.055523497811163
CO2,Power Industry,LAO,Laos,1984,0.046129940589608
CO2,Power Industry,LAO,Laos,1985,0.059533019358206
CO2,Power Industry,LAO,Laos,1986,0.074705824575323
CO2,Power Industry,LAO,Laos,1987,0.080299586510847
CO2,Power Industry,LAO,Laos,1988,0.078110521331634
CO2,Power Industry,LAO,Laos,1989,0.077816997090994
CO2,Power Industry,LAO,Laos,1990,0.070336898107617
CO2,Power Industry,LAO,Laos,1991,0.089323598216875
CO2,Power Industry,LAO,Laos,1992,0.098731443580152
CO2,Power Industry,LAO,Laos,1993,0.10947097217257
CO2,Power Industry,LAO,Laos,1994,0.10224971616947
CO2,Power Industry,LAO,Laos,1995,0.10907292160105
CO2,Power Industry,LAO,Laos,1996,0.11605101992672
CO2,Power Industry,LAO,Laos,1997,0.13712499797679
CO2,Power Industry,LAO,Laos,1998,0.15439416554114
CO2,Power Industry,LAO,Laos,1999,0.15432162313969
CO2,Power Industry,LAO,Laos,2000,NA
CO2,Power Industry,LAO,Laos,2001,NA
CO2,Power Industry,LAO,Laos,2002,NA
CO2,Power Industry,LAO,Laos,2003,NA
CO2,Power Industry,LAO,Laos,2004,NA
CO2,Power Industry,LAO,Laos,2005,NA
CO2,Power Industry,LAO,Laos,2006,NA
CO2,Power Industry,LAO,Laos,2007,NA
CO2,Power Industry,LAO,Laos,2008,NA
CO2,Power Industry,LAO,Laos,2009,NA
CO2,Power Industry,LAO,Laos,2010,NA
CO2,Power Industry,LAO,Laos,2011,NA
CO2,Power Industry,LAO,Laos,2012,NA
CO2,Power Industry,LAO,Laos,2013,NA
CO2,Power Industry,LAO,Laos,2014,NA
CO2,Power Industry,LAO,Laos,2015,3.7125286292
CO2,Power Industry,LAO,Laos,2016,10.8671951112
CO2,Power Industry,LAO,Laos,2017,13.9206697635
CO2,Power Industry,LAO,Laos,2018,14.0369961903
CO2,Power Industry,LAO,Laos,2019,13.9936692608
CO2,Power Industry,LAO,Laos,2020,13.7241546796
CO2,Power Industry,LAO,Laos,2021,14.3936509253
CO2,Power Industry,LAO,Laos,2022,14.964677397203
CO2,Power Industry,LAO,Laos,2023,16.285951096238
CO2,Processes,LAO,Laos,1970,0.0069750628037814
CO2,Processes,LAO,Laos,1971,0.0071339418325896
CO2,Processes,LAO,Laos,1972,0.0073993622816207
CO2,Processes,LAO,Laos,1973,0.0076474183483345
CO2,Processes,LAO,Laos,1974,0.0077928753324766
CO2,Processes,LAO,Laos,1975,0.0080595748728887
CO2,Processes,LAO,Laos,1976,0.0076425910346015
CO2,Processes,LAO,Laos,1977,0.0076672713110124
CO2,Processes,LAO,Laos,1978,0.0083612355312369
CO2,Processes,LAO,Laos,1979,0.0083765130536646
CO2,Processes,LAO,Laos,1980,0.0086265226307337
CO2,Processes,LAO,Laos,1981,0.0078519581418394
CO2,Processes,LAO,Laos,1982,0.00808583041078
CO2,Processes,LAO,Laos,1983,0.008197584067385
CO2,Processes,LAO,Laos,1984,0.0083365671686455
CO2,Processes,LAO,Laos,1985,0.0083775636245597
CO2,Processes,LAO,Laos,1986,0.0086457320901546
CO2,Processes,LAO,Laos,1987,0.0088846725309386
CO2,Processes,LAO,Laos,1988,0.0091930250416279
CO2,Processes,LAO,Laos,1989,0.0094686013391846
CO2,Processes,LAO,Laos,1990,0.013291563492173
CO2,Processes,LAO,Laos,1991,0.013719051995352
CO2,Processes,LAO,Laos,1992,0.014061951177462
CO2,Processes,LAO,Laos,1993,0.014389718410773
CO2,Processes,LAO,Laos,1994,0.016269977188458
CO2,Processes,LAO,Laos,1995,0.016546247236851
CO2,Processes,LAO,Laos,1996,0.016341432633049
CO2,Processes,LAO,Laos,1997,0.016198465230165
CO2,Processes,LAO,Laos,1998,0.054788909210137
CO2,Processes,LAO,Laos,1999,0.055472036241825
CO2,Processes,LAO,Laos,2000,0.061772110139649
CO2,Processes,LAO,Laos,2001,0.060959316420663
CO2,Processes,LAO,Laos,2002,0.13714033087545
CO2,Processes,LAO,Laos,2003,0.13982146313806
CO2,Processes,LAO,Laos,2004,0.13704101470005
CO2,Processes,LAO,Laos,2005,0.13454612968187
CO2,Processes,LAO,Laos,2006,0.21230484766643
CO2,Processes,LAO,Laos,2007,0.21535360592775
CO2,Processes,LAO,Laos,2008,0.2032031924298
CO2,Processes,LAO,Laos,2009,0.47366976837847
CO2,Processes,LAO,Laos,2010,0.52967398053129
CO2,Processes,LAO,Laos,2011,0.56172796120351
CO2,Processes,LAO,Laos,2012,0.61591743673499
CO2,Processes,LAO,Laos,2013,0.59361249893723
CO2,Processes,LAO,Laos,2014,0.8681081603949
CO2,Processes,LAO,Laos,2015,1.2196230592709
CO2,Processes,LAO,Laos,2016,1.451088262585
CO2,Processes,LAO,Laos,2017,1.6745451516324
CO2,Processes,LAO,Laos,2018,2.0110873678058
CO2,Processes,LAO,Laos,2019,2.1457109170738
CO2,Processes,LAO,Laos,2020,2.5309953791353
CO2,Processes,LAO,Laos,2021,5.9023164638663
CO2,Processes,LAO,Laos,2022,5.9022368273012
CO2,Processes,LAO,Laos,2023,5.9022479424884
CO2,Transport,LAO,Laos,1970,0.10407608116305
CO2,Transport,LAO,Laos,1971,0.10407608116305
CO2,Transport,LAO,Laos,1972,0.11345206301738
CO2,Transport,LAO,Laos,1973,0.10818789937493
CO2,Transport,LAO,Laos,1974,0.1050832279793
CO2,Transport,LAO,Laos,1975,0.12187230287235
CO2,Transport,LAO,Laos,1976,0.11035215539608
CO2,Transport,LAO,Laos,1977,0.12233301814784
CO2,Transport,LAO,Laos,1978,0.12985897146371
CO2,Transport,LAO,Laos,1979,0.14011861564071
CO2,Transport,LAO,Laos,1980,0.14255207044115
CO2,Transport,LAO,Laos,1981,0.059113987318034
CO2,Transport,LAO,Laos,1982,0.055794856001411
CO2,Transport,LAO,Laos,1983,0.059770108103855
CO2,Transport,LAO,Laos,1984,0.05391858394409
CO2,Transport,LAO,Laos,1985,0.064041784072572
CO2,Transport,LAO,Laos,1986,0.06385903850825
CO2,Transport,LAO,Laos,1987,0.073307262820529
CO2,Transport,LAO,Laos,1988,0.073459528783932
CO2,Transport,LAO,Laos,1989,0.07752159761867
CO2,Transport,LAO,Laos,1990,0.11853016173246
CO2,Transport,LAO,Laos,1991,0.14398388694284
CO2,Transport,LAO,Laos,1992,0.15749932200344
CO2,Transport,LAO,Laos,1993,0.15697937528833
CO2,Transport,LAO,Laos,1994,0.17437020456474
CO2,Transport,LAO,Laos,1995,0.15078522151612
CO2,Transport,LAO,Laos,1996,0.17089611479341
CO2,Transport,LAO,Laos,1997,0.19630209506484
CO2,Transport,LAO,Laos,1998,0.18943400958503
CO2,Transport,LAO,Laos,1999,0.18423236054004
CO2,Transport,LAO,Laos,2000,0.77471115302999
CO2,Transport,LAO,Laos,2001,0.86680427805
CO2,Transport,LAO,Laos,2002,0.88831564086
CO2,Transport,LAO,Laos,2003,0.92613603027001
CO2,Transport,LAO,Laos,2004,0.96338195472
CO2,Transport,LAO,Laos,2005,1.00394681355
CO2,Transport,LAO,Laos,2006,1.06645420971
CO2,Transport,LAO,Laos,2007,1.17255849894
CO2,Transport,LAO,Laos,2008,1.34635645866
CO2,Transport,LAO,Laos,2009,1.50888805545
CO2,Transport,LAO,Laos,2010,1.52173421256
CO2,Transport,LAO,Laos,2011,1.51306870305
CO2,Transport,LAO,Laos,2012,1.68830313153
CO2,Transport,LAO,Laos,2013,1.92160855566
CO2,Transport,LAO,Laos,2014,2.2333947219
CO2,Transport,LAO,Laos,2015,2.34945675789
CO2,Transport,LAO,Laos,2016,2.98734352782
CO2,Transport,LAO,Laos,2017,3.03617244035
CO2,Transport,LAO,Laos,2018,3.12169029035
CO2,Transport,LAO,Laos,2019,2.46530150253
CO2,Transport,LAO,Laos,2020,2.44395125999
CO2,Transport,LAO,Laos,2021,2.49322851601
CO2,Transport,LAO,Laos,2022,2.6158037770607
CO2,Transport,LAO,Laos,2023,2.687517754303
CO2,Waste,LAO,Laos,1970,0.00135768525838
CO2,Waste,LAO,Laos,1971,0.00143713911847
CO2,Waste,LAO,Laos,1972,0.00152077476067
CO2,Waste,LAO,Laos,1973,0.00160719825761
CO2,Waste,LAO,Laos,1974,0.00169222782718
CO2,Waste,LAO,Laos,1975,0.00177446954201
CO2,Waste,LAO,Laos,1976,0.00184416591051
CO2,Waste,LAO,Laos,1977,0.00190828656953
CO2,Waste,LAO,Laos,1978,0.00197101330118
CO2,Waste,LAO,Laos,1979,0.00203931574231
CO2,Waste,LAO,Laos,1980,0.00211598174766
CO2,Waste,LAO,Laos,1981,0.00220798095408
CO2,Waste,LAO,Laos,1982,0.00230973765209
CO2,Waste,LAO,Laos,1983,0.00242264576906
CO2,Waste,LAO,Laos,1984,0.00254391745025
CO2,Waste,LAO,Laos,1985,0.00267076484092
CO2,Waste,LAO,Laos,1986,0.00281294543266
CO2,Waste,LAO,Laos,1987,0.00296209566125
CO2,Waste,LAO,Laos,1988,0.00311821552669
CO2,Waste,LAO,Laos,1989,0.00327991110161
CO2,Waste,LAO,Laos,1990,0.00344857631338
CO2,Waste,LAO,Laos,1991,0.00363675650833
CO2,Waste,LAO,Laos,1992,0.00382911848539
CO2,Waste,LAO,Laos,1993,0.00402566224456
CO2,Waste,LAO,Laos,1994,0.00422499385847
CO2,Waste,LAO,Laos,1995,0.00442293154501
CO2,Waste,LAO,Laos,1996,0.00475886804118
CO2,Waste,LAO,Laos,1997,0.00509759239209
CO2,Waste,LAO,Laos,1998,0.00544049852511
CO2,Waste,LAO,Laos,1999,0.00578898036761
CO2,Waste,LAO,Laos,2000,0.00650406510842
CO2,Waste,LAO,Laos,2001,0.00692084939205
CO2,Waste,LAO,Laos,2002,0.00734460331253
CO2,Waste,LAO,Laos,2003,0.0077781147246
CO2,Waste,LAO,Laos,2004,0.008224171483
CO2,Waste,LAO,Laos,2005,0.00868695536984
CO2,Waste,LAO,Laos,2006,0.00901731615653
CO2,Waste,LAO,Laos,2007,0.00936161621692
CO2,Waste,LAO,Laos,2008,0.00971706769627
CO2,Waste,LAO,Laos,2009,0.01007391310299
CO2,Waste,LAO,Laos,2010,0.01042797065497
CO2,Waste,LAO,Laos,2011,0.01078760391643
CO2,Waste,LAO,Laos,2012,0.01114305539578
CO2,Waste,LAO,Laos,2013,0.01150129472987
CO2,Waste,LAO,Laos,2014,0.01186789762818
CO2,Waste,LAO,Laos,2015,0.01225122765493
CO2,Waste,LAO,Laos,2016,0.01266383015645
CO2,Waste,LAO,Laos,2017,0.01309315978641
CO2,Waste,LAO,Laos,2018,0.01353642869007
CO2,Waste,LAO,Laos,2019,0.01398527330321
CO2,Waste,LAO,Laos,2020,0.01443829969846
CO2,Waste,LAO,Laos,2021,0.01489829573056
CO2,Waste,LAO,Laos,2022,0.015345188845382
CO2,Waste,LAO,Laos,2023,0.015805487081144
CO2,Agriculture,MYS,Malaysia,1970,0.15190474363415
CO2,Agriculture,MYS,Malaysia,1971,0.15190474363415
CO2,Agriculture,MYS,Malaysia,1972,0.15190474363415
CO2,Agriculture,MYS,Malaysia,1973,0.15190474363415
CO2,Agriculture,MYS,Malaysia,1974,0.089990469634909
CO2,Agriculture,MYS,Malaysia,1975,0.11361427741984
CO2,Agriculture,MYS,Malaysia,1976,0.12807142005237
CO2,Agriculture,MYS,Malaysia,1977,0.11937618052348
CO2,Agriculture,MYS,Malaysia,1978,0.15373808277256
CO2,Agriculture,MYS,Malaysia,1979,0.21874284100359
CO2,Agriculture,MYS,Malaysia,1980,0.18872855066972
CO2,Agriculture,MYS,Malaysia,1981,0.21874283745665
CO2,Agriculture,MYS,Malaysia,1982,0.24482855043409
CO2,Agriculture,MYS,Malaysia,1983,0.28620949813334
CO2,Agriculture,MYS,Malaysia,1984,0.4473333025451
CO2,Agriculture,MYS,Malaysia,1985,0.41119044453901
CO2,Agriculture,MYS,Malaysia,1986,0.40841425798346
CO2,Agriculture,MYS,Malaysia,1987,0.3995094963648
CO2,Agriculture,MYS,Malaysia,1988,0.47069520365926
CO2,Agriculture,MYS,Malaysia,1989,0.63936186150304
CO2,Agriculture,MYS,Malaysia,1990,0.89969521317195
CO2,Agriculture,MYS,Malaysia,1991,0.9146237923048
CO2,Agriculture,MYS,Malaysia,1992,0.73752376505727
CO2,Agriculture,MYS,Malaysia,1993,0.71971424009561
CO2,Agriculture,MYS,Malaysia,1994,0.79671425818361
CO2,Agriculture,MYS,Malaysia,1995,0.5714761754663
CO2,Agriculture,MYS,Malaysia,1996,0.64009522167559
CO2,Agriculture,MYS,Malaysia,1997,0.83495235772273
CO2,Agriculture,MYS,Malaysia,1998,1.0486666286195
CO2,Agriculture,MYS,Malaysia,1999,1.0631237826607
CO2,Agriculture,MYS,Malaysia,2000,1.0480380573802
CO2,Agriculture,MYS,Malaysia,2001,0.99806663057116
CO2,Agriculture,MYS,Malaysia,2002,1.0941332969734
CO2,Agriculture,MYS,Malaysia,2003,1.1305904222645
CO2,Agriculture,MYS,Malaysia,2004,1.5474380356558
CO2,Agriculture,MYS,Malaysia,2005,1.2701332707516
CO2,Agriculture,MYS,Malaysia,2006,1.370704693626
CO2,Agriculture,MYS,Malaysia,2007,1.4002475536392
CO2,Agriculture,MYS,Malaysia,2008,1.0826094611713
CO2,Agriculture,MYS,Malaysia,2009,1.5232380270064
CO2,Agriculture,MYS,Malaysia,2010,1.2718094669498
CO2,Agriculture,MYS,Malaysia,2011,1.3147618450544
CO2,Agriculture,MYS,Malaysia,2012,1.2739047279399
CO2,Agriculture,MYS,Malaysia,2013,1.5278999415255
CO2,Agriculture,MYS,Malaysia,2014,1.3658332981024
CO2,Agriculture,MYS,Malaysia,2015,1.1267666310228
CO2,Agriculture,MYS,Malaysia,2016,1.3017189972586
CO2,Agriculture,MYS,Malaysia,2017,1.2647380522483
CO2,Agriculture,MYS,Malaysia,2018,1.3815475718006
CO2,Agriculture,MYS,Malaysia,2019,1.3778808914568
CO2,Agriculture,MYS,Malaysia,2020,1.1746951882429
CO2,Agriculture,MYS,Malaysia,2021,1.4544618829509
CO2,Agriculture,MYS,Malaysia,2022,1.4231590314995
CO2,Agriculture,MYS,Malaysia,2023,1.3998813126209
CO2,Buildings,MYS,Malaysia,1970,0.40867669
CO2,Buildings,MYS,Malaysia,1971,0.40867669
CO2,Buildings,MYS,Malaysia,1972,0.51377901
CO2,Buildings,MYS,Malaysia,1973,0.55440505
CO2,Buildings,MYS,Malaysia,1974,0.85901242
CO2,Buildings,MYS,Malaysia,1975,1.03945986
CO2,Buildings,MYS,Malaysia,1976,1.01483971
CO2,Buildings,MYS,Malaysia,1977,1.14072985
CO2,Buildings,MYS,Malaysia,1978,1.24523114
CO2,Buildings,MYS,Malaysia,1979,1.33662356
CO2,Buildings,MYS,Malaysia,1980,1.33734696
CO2,Buildings,MYS,Malaysia,1981,1.39994566
CO2,Buildings,MYS,Malaysia,1982,1.44023195
CO2,Buildings,MYS,Malaysia,1983,1.50507459
CO2,Buildings,MYS,Malaysia,1984,1.52071741
CO2,Buildings,MYS,Malaysia,1985,1.46207838
CO2,Buildings,MYS,Malaysia,1986,1.61028933
CO2,Buildings,MYS,Malaysia,1987,1.67482381
CO2,Buildings,MYS,Malaysia,1988,1.865103908
CO2,Buildings,MYS,Malaysia,1989,1.920321952
CO2,Buildings,MYS,Malaysia,1990,2.048226942
CO2,Buildings,MYS,Malaysia,1991,2.413759044
CO2,Buildings,MYS,Malaysia,1992,3.368919332
CO2,Buildings,MYS,Malaysia,1993,2.68569566
CO2,Buildings,MYS,Malaysia,1994,3.873523921
CO2,Buildings,MYS,Malaysia,1995,4.143821667
CO2,Buildings,MYS,Malaysia,1996,5.454183614
CO2,Buildings,MYS,Malaysia,1997,4.509608283
CO2,Buildings,MYS,Malaysia,1998,4.061982178
CO2,Buildings,MYS,Malaysia,1999,4.231795047
CO2,Buildings,MYS,Malaysia,2000,4.304112537
CO2,Buildings,MYS,Malaysia,2001,4.20604658
CO2,Buildings,MYS,Malaysia,2002,4.581662743
CO2,Buildings,MYS,Malaysia,2003,4.011292387
CO2,Buildings,MYS,Malaysia,2004,4.288904951
CO2,Buildings,MYS,Malaysia,2005,4.623963137
CO2,Buildings,MYS,Malaysia,2006,5.266516278
CO2,Buildings,MYS,Malaysia,2007,6.791693971
CO2,Buildings,MYS,Malaysia,2008,6.224553152
CO2,Buildings,MYS,Malaysia,2009,5.536060578
CO2,Buildings,MYS,Malaysia,2010,8.818148775
CO2,Buildings,MYS,Malaysia,2011,7.840226327
CO2,Buildings,MYS,Malaysia,2012,7.53791538
CO2,Buildings,MYS,Malaysia,2013,7.665625328
CO2,Buildings,MYS,Malaysia,2014,7.232903556
CO2,Buildings,MYS,Malaysia,2015,6.663517139
CO2,Buildings,MYS,Malaysia,2016,5.327786608
CO2,Buildings,MYS,Malaysia,2017,8.407347535
CO2,Buildings,MYS,Malaysia,2018,6.371134449
CO2,Buildings,MYS,Malaysia,2019,6.041025952
CO2,Buildings,MYS,Malaysia,2020,6.627066837
CO2,Buildings,MYS,Malaysia,2021,7.006478864
CO2,Buildings,MYS,Malaysia,2022,8.452395878207
CO2,Buildings,MYS,Malaysia,2023,9.4325023779729
CO2,Fuel Exploitation,MYS,Malaysia,1970,0.43544167956274
CO2,Fuel Exploitation,MYS,Malaysia,1971,0.75240667956274
CO2,Fuel Exploitation,MYS,Malaysia,1972,0.98123390233237
CO2,Fuel Exploitation,MYS,Malaysia,1973,0.97805754618831
CO2,Fuel Exploitation,MYS,Malaysia,1974,1.8744564387159
CO2,Fuel Exploitation,MYS,Malaysia,1975,2.2314609643472
CO2,Fuel Exploitation,MYS,Malaysia,1976,2.6582271237254
CO2,Fuel Exploitation,MYS,Malaysia,1977,2.4728692061159
CO2,Fuel Exploitation,MYS,Malaysia,1978,6.5305540761429
CO2,Fuel Exploitation,MYS,Malaysia,1979,8.136359312331
CO2,Fuel Exploitation,MYS,Malaysia,1980,7.3649409824607
CO2,Fuel Exploitation,MYS,Malaysia,1981,6.1345476001492
CO2,Fuel Exploitation,MYS,Malaysia,1982,7.4819418622606
CO2,Fuel Exploitation,MYS,Malaysia,1983,10.14401891892
CO2,Fuel Exploitation,MYS,Malaysia,1984,12.100807332941
CO2,Fuel Exploitation,MYS,Malaysia,1985,9.9574021146296
CO2,Fuel Exploitation,MYS,Malaysia,1986,10.527464272273
CO2,Fuel Exploitation,MYS,Malaysia,1987,10.275013511845
CO2,Fuel Exploitation,MYS,Malaysia,1988,11.43492496766
CO2,Fuel Exploitation,MYS,Malaysia,1989,13.416063964245
CO2,Fuel Exploitation,MYS,Malaysia,1990,12.524354538248
CO2,Fuel Exploitation,MYS,Malaysia,1991,16.670137112706
CO2,Fuel Exploitation,MYS,Malaysia,1992,16.529389740409002
CO2,Fuel Exploitation,MYS,Malaysia,1993,12.845014677362
CO2,Fuel Exploitation,MYS,Malaysia,1994,15.531319509302
CO2,Fuel Exploitation,MYS,Malaysia,1995,11.849656733975
CO2,Fuel Exploitation,MYS,Malaysia,1996,12.090603029582
CO2,Fuel Exploitation,MYS,Malaysia,1997,18.876453758577
CO2,Fuel Exploitation,MYS,Malaysia,1998,13.97736339572
CO2,Fuel Exploitation,MYS,Malaysia,1999,17.170368937496
CO2,Fuel Exploitation,MYS,Malaysia,2000,19.522817651844
CO2,Fuel Exploitation,MYS,Malaysia,2001,19.035614182874
CO2,Fuel Exploitation,MYS,Malaysia,2002,15.427178979192
CO2,Fuel Exploitation,MYS,Malaysia,2003,22.477565488043
CO2,Fuel Exploitation,MYS,Malaysia,2004,25.408318646987
CO2,Fuel Exploitation,MYS,Malaysia,2005,28.511463835421
CO2,Fuel Exploitation,MYS,Malaysia,2006,29.286435528581
CO2,Fuel Exploitation,MYS,Malaysia,2007,29.781616302585
CO2,Fuel Exploitation,MYS,Malaysia,2008,36.131489174608
CO2,Fuel Exploitation,MYS,Malaysia,2009,27.081362433687
CO2,Fuel Exploitation,MYS,Malaysia,2010,17.890578921967
CO2,Fuel Exploitation,MYS,Malaysia,2011,30.212241832311
CO2,Fuel Exploitation,MYS,Malaysia,2012,25.6486278631
CO2,Fuel Exploitation,MYS,Malaysia,2013,28.187355314515
CO2,Fuel Exploitation,MYS,Malaysia,2014,33.090492276912
CO2,Fuel Exploitation,MYS,Malaysia,2015,33.59483775645
CO2,Fuel Exploitation,MYS,Malaysia,2016,26.912574161904
CO2,Fuel Exploitation,MYS,Malaysia,2017,11.067649033982
CO2,Fuel Exploitation,MYS,Malaysia,2018,20.287270183443
CO2,Fuel Exploitation,MYS,Malaysia,2019,18.687099809897
CO2,Fuel Exploitation,MYS,Malaysia,2020,24.682654699358
CO2,Fuel Exploitation,MYS,Malaysia,2021,35.780065147179
CO2,Fuel Exploitation,MYS,Malaysia,2022,35.709943326973
CO2,Fuel Exploitation,MYS,Malaysia,2023,33.517494849157
CO2,Industrial Combustion,MYS,Malaysia,1970,19.197907842
CO2,Industrial Combustion,MYS,Malaysia,1971,19.197907842
CO2,Industrial Combustion,MYS,Malaysia,1972,5.295177252
CO2,Industrial Combustion,MYS,Malaysia,1973,4.802991972
CO2,Industrial Combustion,MYS,Malaysia,1974,6.014690784
CO2,Industrial Combustion,MYS,Malaysia,1975,5.90183439
CO2,Industrial Combustion,MYS,Malaysia,1976,6.26510295
CO2,Industrial Combustion,MYS,Malaysia,1977,5.682962238
CO2,Industrial Combustion,MYS,Malaysia,1978,6.14954429
CO2,Industrial Combustion,MYS,Malaysia,1979,7.092192458
CO2,Industrial Combustion,MYS,Malaysia,1980,7.861827024
CO2,Industrial Combustion,MYS,Malaysia,1981,8.913210194
CO2,Industrial Combustion,MYS,Malaysia,1982,8.614098234
CO2,Industrial Combustion,MYS,Malaysia,1983,9.201209858
CO2,Industrial Combustion,MYS,Malaysia,1984,9.045126842
CO2,Industrial Combustion,MYS,Malaysia,1985,9.515827364
CO2,Industrial Combustion,MYS,Malaysia,1986,9.02389413
CO2,Industrial Combustion,MYS,Malaysia,1987,9.787964372
CO2,Industrial Combustion,MYS,Malaysia,1988,9.52788047
CO2,Industrial Combustion,MYS,Malaysia,1989,12.582032048
CO2,Industrial Combustion,MYS,Malaysia,1990,14.014918486
CO2,Industrial Combustion,MYS,Malaysia,1991,15.395380186
CO2,Industrial Combustion,MYS,Malaysia,1992,16.685877922
CO2,Industrial Combustion,MYS,Malaysia,1993,17.821424391
CO2,Industrial Combustion,MYS,Malaysia,1994,18.430943387
CO2,Industrial Combustion,MYS,Malaysia,1995,20.243913324
CO2,Industrial Combustion,MYS,Malaysia,1996,23.800150975
CO2,Industrial Combustion,MYS,Malaysia,1997,23.822920518
CO2,Industrial Combustion,MYS,Malaysia,1998,23.619492444
